UserID	ItemID	rating
3920	129090	4
3921	129090	4
3922	129090	4
3923	129090	4
3924	129090	4
3924	16666	4
3924	135052	2
3925	129090	4
3925	1702901	4
3925	67932	4
3925	1412672	4
3925	144734	4
3925	140865	4
3925	124771	4
3925	26931	4
3925	8971	4
3925	8960	4
3926	129090	4
3927	129090	4
3927	51640	4
3928	129090	4
3929	129090	3
3930	129090	4
3931	129090	4
3932	129090	4
3933	129090	3
3934	129090	0
3935	129090	0
3935	1701408	0
3936	129090	3
3937	129090	3
3938	129090	3
3938	51632	3
3939	129090	3
3940	129090	0
3941	129090	3
3942	129090	3
3943	129090	3
3944	129090	3
3945	129090	3
3946	129090	3
3946	8960	3
3947	129090	3
3948	129090	3
3949	129090	3
3950	129090	1
3951	129090	3
3952	129090	1
3953	129090	1
3954	129090	2
3955	129090	2
3956	129090	2
3957	129090	0
3958	129090	0
3959	129090	2
3960	129090	2
3961	129090	0
3962	129090	0
3962	67933	0
3963	129090	0
3964	129090	0
3965	129090	0
3966	129090	1
3967	129090	2
3968	129090	1
3969	129090	1
3970	129090	2
3971	129090	1
3972	129090	2
3973	129090	2
3974	129090	1
3975	129090	2
3976	129090	2
3977	129090	1
3978	129090	2
3979	129090	2
3980	129090	1
3981	129090	1
3982	129090	1
3983	129090	1
3984	51636	4
3985	51636	4
3986	51636	5
3987	51636	5
3988	51636	5
3988	1832866	5
3989	51636	5
3989	1410446	5
3990	51636	5
3991	51636	5
3992	51636	5
3992	1727567	5
3992	70713	5
3992	1701408	5
3992	4690344	5
3993	51636	4
3994	51636	0
3995	51636	5
3995	51632	4
3996	51636	5
3996	51640	5
3997	51636	5
3998	51636	5
3999	51636	5
4000	51636	5
4001	51636	5
4002	51636	5
4003	51636	5
4004	51636	5
4005	51636	5
4006	51636	5
4006	51640	5
4007	51636	4
4008	51636	5
4009	51636	5
4009	67739	4
4009	141373	4
4009	8950	4
4010	51636	5
4010	8960	5
4011	51636	5
4011	51640	5
4012	51636	5
4013	51636	4
4014	51636	5
4015	51636	4
4016	51636	0
4017	51636	5
4018	51636	5
4018	51640	5
4019	51636	5
4019	1410446	4
4020	51636	5
4020	8950	5
4021	51636	4
4022	51636	5
4023	51636	4
4024	51636	4
4025	51636	5
4026	51636	0
4026	51640	0
4027	51636	4
4028	51636	4
4029	51636	5
4030	51636	1
4031	51636	5
4031	8950	5
4032	51636	5
4033	51636	3
4033	51640	5
4034	51636	4
4034	68015	4
4034	68017	5
4035	51636	4
4036	51636	5
4037	51636	4
4038	51636	5
4038	61697	5
4038	1410446	5
4038	67932	5
4039	51636	5
4040	51636	5
4041	51636	2
4041	16666	5
4042	51636	1
4043	51636	4
4044	51636	3
4045	51636	0
4046	51636	2
4047	51636	3
4047	70543	5
4048	51636	3
4049	51636	3
4049	1949723	3
4050	51636	1
4051	51636	1
4052	51636	1
4053	51636	0
4053	61708	0
4053	1410446	0
4054	51636	1
4055	51636	1
4056	51632	5
4057	51632	5
4058	51632	5
4058	1412681	5
4058	4960342	3
4058	4728366	4
4058	16010	5
4058	16012	5
4058	124736	5
4059	51632	5
4060	51632	5
4061	51632	4
4062	51632	4
4062	1704156	5
4062	144741	5
4062	67935	4
4062	8960	4
4063	51632	5
4064	51632	5
4065	51632	4
4066	51632	5
4066	67739	5
4066	124771	5
4067	51632	3
4068	51632	3
4069	51632	5
4070	51632	5
4070	51640	5
4071	51632	5
4072	51632	5
4073	51632	5
4074	51632	4
4075	51632	5
4076	51632	5
4077	51632	5
4077	51740	5
4077	51640	5
4078	51632	5
4079	51632	3
4080	51632	5
4080	144734	5
4081	51632	4
4082	51632	5
4083	51632	5
4084	51632	5
4085	51632	4
4086	51632	3
4087	51632	4
4088	51632	5
4089	51632	4
4089	1702901	5
4090	51632	4
4091	51632	3
4092	51632	5
4093	51632	5
4094	51632	5
4095	51632	4
4096	51632	5
4097	51632	5
4098	51632	2
4099	51632	4
4100	51632	5
4101	51632	5
4102	51632	5
4103	51632	5
4104	51632	5
4105	51632	5
4106	51632	0
4107	51632	3
4108	51632	5
4109	51632	5
4110	51632	5
4111	51632	4
4112	51632	5
4112	1412681	4
4112	70543	4
4112	61772	3
4112	1410446	4
4113	51632	5
4114	51632	4
4115	51632	3
4116	51632	5
4117	51632	5
4118	51632	5
4119	51632	5
4119	51640	4
4120	51632	4
4121	51632	3
4122	51632	4
4123	51632	3
4124	51632	5
4125	51632	0
4126	51632	5
4127	51632	5
4128	51632	3
4128	52423	5
4129	51632	4
4129	51740	4
4130	51632	5
4130	1412693	1
4131	51632	3
4132	51632	5
4133	51632	5
4134	51632	3
4135	51632	0
4135	1727648	0
4135	2475457	0
4135	124739	0
4136	51632	1
4137	51632	4
4138	51632	5
4139	51632	2
4140	51632	5
4140	70713	4
4140	140919	4
4141	51632	5
4142	51632	5
4143	51632	5
4144	51632	1
4145	51632	5
4146	51632	4
4147	51632	4
4147	1478515	4
4147	70484	4
4147	133301	3
4147	61772	2
4147	61708	4
4147	61697	3
4147	1407706	3
4147	1408415	4
4147	140865	4
4147	69567	4
4147	1412726	3
4147	16012	4
4147	136017	3
4148	51632	1
4149	51632	4
4150	51632	5
4151	51632	5
4152	51632	5
4153	51632	5
4154	51632	5
4155	51632	5
4156	51632	5
4156	8960	5
4156	8950	5
4157	51632	5
4158	51632	4
4159	51632	5
4160	51632	5
4161	51632	4
4162	51632	5
4163	51632	5
4164	51632	4
4165	51632	4
4166	51632	3
4167	51632	4
4168	51632	4
4169	51632	4
4170	51632	3
4171	51632	1
4172	51632	3
4173	51632	3
4174	51632	0
4175	51632	1
4176	51632	0
4177	51632	2
4178	51632	2
4179	51632	0
4179	61697	0
4180	51632	2
4181	51632	2
4182	51632	1
4183	51632	2
4184	51632	1
4185	51632	2
4186	51632	1
4187	51632	1
4188	51632	1
4189	51740	4
4189	51640	4
4190	51740	5
4191	51740	4
4191	51640	4
4192	51740	5
4193	51740	5
4193	61741	5
4193	1413293	5
4193	16671	5
4193	52503	5
4193	70703	5
4193	8950	5
4194	51740	5
4194	144738	4
4194	45133	5
4194	135052	4
4195	51740	5
4195	51640	5
4195	1407706	5
4195	70713	5
4195	70703	5
4195	16012	4
4196	51740	5
4196	51640	5
4197	51740	5
4198	51740	5
4198	51640	5
4198	67739	5
4199	51740	4
4199	1412675	4
4199	16012	4
4199	124736	4
4200	51740	4
4200	133301	4
4200	140919	4
4201	51740	5
4202	51740	5
4202	51640	5
4202	52423	5
4202	70703	0
4203	51740	5
4203	51640	5
4204	51740	5
4204	51640	5
4204	8960	5
4205	51740	5
4206	51740	0
4207	51740	0
4207	51640	0
4208	51740	0
4209	51740	5
4209	51640	5
4209	140919	5
4210	51740	5
4210	51640	1
4210	1815327	5
4210	1701408	5
4210	8960	5
4211	51740	5
4212	51740	5
4213	51740	0
4213	1701408	0
4214	51740	4
4215	51740	5
4216	51740	0
4217	51740	0
4218	51740	0
4219	51740	0
4220	51740	5
4221	51740	0
4222	51740	5
4222	45133	5
4222	67935	4
4223	51740	0
4224	51740	5
4225	51740	0
4226	51740	4
4227	51740	5
4228	51740	0
4228	51640	0
4228	124771	0
4229	51740	0
4229	52423	0
4230	51740	0
4231	51740	0
4232	51740	0
4233	51740	0
4233	51640	0
4234	51740	0
4235	51740	0
4236	51740	5
4237	51740	0
4237	52423	0
4238	51740	0
4238	61772	0
4239	51740	0
4240	51740	0
4241	51740	0
4242	51740	0
4243	51740	3
4243	51640	3
4244	51740	5
4245	51740	5
4246	51740	5
4246	51640	5
4246	61772	5
4246	1410446	5
4246	16666	5
4246	113594	5
4246	8950	5
4247	51740	5
4248	51740	0
4249	51740	1
4250	51740	0
4250	51640	0
4251	51740	5
4251	51640	5
4251	45133	5
4252	51740	0
4253	51740	5
4254	51740	5
4255	51740	5
4255	8960	5
4256	51740	5
4257	51740	0
4258	51740	0
4258	51640	0
4259	51740	0
4260	51740	5
4261	51740	5
4262	51740	5
4262	145044	5
4263	51740	5
4264	51740	5
4265	51740	5
4265	51640	3
4266	51740	4
4266	51640	4
4267	51740	5
4268	51740	4
4268	51640	5
4269	51740	5
4270	51740	4
4270	51640	4
4270	69092147	4
4270	141373	4
4271	51740	4
4272	51740	5
4273	51740	5
4274	51740	5
4275	51740	5
4276	51740	5
4276	51640	5
4277	51740	4
4277	51640	5
4277	16669	4
4277	16671	4
4277	52423	4
4278	51740	0
4279	51740	5
4280	51740	5
4281	51740	5
4281	51640	5
4282	51740	3
4283	51740	5
4283	51640	5
4284	51740	5
4285	51740	5
4285	51640	5
4285	140919	5
4286	51740	5
4286	51640	5
4286	16021	5
4287	51740	4
4288	51740	5
4289	51740	5
4290	51740	4
4291	51740	4
4292	51740	4
4293	51740	5
4293	1407706	5
4293	1487545	5
4294	51740	5
4294	51640	5
4294	8950	5
4295	51740	5
4296	51740	0
4297	51740	0
4298	51740	4
4299	51740	0
4300	51740	0
4301	51740	0
4301	51640	0
4302	51740	0
4302	51640	0
4303	51740	0
4304	51740	0
4304	51640	0
4305	51740	4
4306	51740	5
4307	51740	4
4308	51740	4
4308	51640	4
4308	67932	5
4308	8950	4
4309	51740	5
4309	51640	1
4310	51740	5
4311	51740	5
4312	51740	5
4313	51740	5
4313	8960	5
4314	51740	3
4315	51740	5
4316	51740	5
4317	51740	5
4317	51640	5
4318	51740	5
4318	51640	5
4319	51740	5
4319	8960	5
4320	51740	4
4321	51740	5
4322	51740	0
4323	51740	0
4324	51740	0
4325	51740	0
4326	51740	5
4327	51740	5
4328	51740	5
4328	1701408	0
4328	140919	0
4329	51740	5
4330	51740	4
4331	51740	5
4332	51740	5
4333	51740	5
4333	51640	5
4334	51740	5
4334	51640	5
4335	51740	5
4336	51740	0
4337	51740	0
4338	51740	0
4339	51740	0
4340	51740	0
4341	51740	4
4342	51740	5
4342	51640	5
4343	51740	4
4344	51740	5
4345	51740	5
4345	51753	5
4345	67932	5
4345	52246	5
4345	52140	5
4345	16695	5
4345	1835523	5
4345	140865	5
4345	61589	5
4345	52503	5
4345	52423	5
4345	140919	5
4345	124736	5
4345	45140	5
4345	8971	5
4345	8964	5
4345	8960	5
4345	113594	5
4345	8950	5
4345	8959	5
4345	8954	5
4346	51740	0
4347	51740	5
4348	51740	5
4349	51740	5
4350	51740	5
4351	51740	5
4352	51740	5
4353	51740	5
4353	51640	5
4354	51740	4
4355	51740	5
4356	51740	5
4357	51740	5
4358	51740	0
4359	51740	0
4360	51740	0
4361	51740	5
4361	52516	5
4362	51740	4
4363	51740	5
4364	51740	5
4364	61708	5
4365	51740	4
4366	51740	4
4366	61584	5
4366	1412940	4
4366	1412726	4
4367	51740	5
4367	51640	5
4367	8960	5
4367	8950	5
4368	51740	5
4369	51740	5
4369	51640	5
4370	51740	5
4371	51740	4
4372	51740	4
4372	51640	4
4373	51740	3
4374	51740	5
4374	51640	5
4375	51740	5
4376	51740	5
4376	51640	5
4377	51740	5
4378	51740	5
4379	51740	5
4379	8960	5
4380	51740	4
4380	1933092	4
4380	1407706	4
4380	16010	4
4380	16012	4
4380	124736	3
4381	51740	4
4381	1727588	5
4382	51740	4
4383	51740	4
4383	52423	5
4384	51740	4
4385	51740	4
4385	70713	4
4386	51740	4
4387	51740	4
4387	68015	5
4387	1412693	5
4387	68017	5
4387	1983262	5
4387	16666	5
4387	1408330	5
4387	124771	5
4387	69567	5
4387	8964	5
4387	8960	5
4388	51740	0
4389	51740	0
4390	51740	3
4391	51740	0
4392	51740	0
4392	51640	0
4393	51740	0
4394	51740	0
4395	51740	0
4395	70713	0
4396	51740	0
4397	51740	0
4398	51740	0
4399	51740	0
4400	51740	0
4401	51740	0
4402	51740	2
4403	51740	0
4404	51740	0
4404	110153	0
4404	140919	0
4404	70703	0
4404	45024	0
4405	51740	0
4405	1407706	0
4405	134788	0
4405	1829929	0
4405	140865	0
4405	16685	0
4406	51740	0
4406	110153	0
4406	1701408	0
4406	140919	0
4406	1727588	0
4406	70703	0
4407	51740	0
4407	144743	0
4408	51740	0
4409	51740	0
4410	51740	0
4411	51740	0
4412	51740	0
4412	51640	0
4413	51740	1
4414	51640	5
4415	51640	5
4416	51640	5
4416	67932	5
4416	16685	5
4417	51640	5
4418	51640	5
4418	140919	5
4419	51640	5
4420	51640	5
4421	51640	5
4422	51640	4
4423	51640	5
4424	51640	5
4425	51640	5
4426	51640	4
4427	51640	5
4428	51640	5
4429	51640	5
4430	51640	5
4431	51640	5
4432	51640	5
4433	51640	5
4434	51640	5
4435	51640	5
4436	51640	5
4437	51640	5
4438	51640	5
4439	51640	5
4440	51640	5
4441	51640	5
4441	8950	5
4442	51640	4
4443	51640	3
4444	51640	4
4445	51640	4
4446	51640	4
4447	51640	5
4447	133301	4
4447	61708	4
4448	51640	5
4449	51640	5
4450	51640	5
4450	1412681	5
4450	70543	5
4450	133301	5
4450	61708	5
4450	8960	5
4451	51640	5
4452	51640	5
4453	51640	5
4454	51640	5
4455	51640	5
4456	51640	5
4457	51640	5
4458	51640	4
4459	51640	5
4460	51640	4
4461	51640	5
4462	51640	5
4463	51640	5
4464	51640	5
4465	51640	5
4466	51640	4
4467	51640	5
4468	51640	5
4469	51640	5
4469	70713	5
4470	51640	5
4471	51640	5
4472	51640	4
4473	51640	5
4474	51640	5
4475	51640	5
4476	51640	5
4477	51640	5
4478	51640	3
4478	1990220	5
4479	51640	3
4480	51640	5
4480	52423	5
4480	140919	5
4480	8960	5
4481	51640	5
4482	51640	5
4483	51640	5
4484	51640	5
4485	51640	5
4485	133301	5
4486	51640	5
4486	52423	5
4487	51640	5
4487	1412662	5
4487	61708	5
4487	67932	5
4487	1407706	5
4487	16695	5
4487	124771	5
4487	16671	5
4487	45133	5
4488	51640	4
4489	51640	5
4490	51640	5
4491	51640	3
4492	51640	5
4493	51640	5
4494	51640	5
4494	1410446	5
4495	51640	5
4495	61708	5
4495	52423	5
4496	51640	3
4497	51640	5
4498	51640	5
4499	51640	5
4500	51640	5
4501	51640	4
4501	1410446	3
4502	51640	4
4502	16685	5
4503	51640	4
4504	51640	5
4505	51640	4
4505	61906	5
4505	1410446	5
4505	67933	4
4505	140919	5
4505	45024	4
4505	45133	5
4505	8960	5
4506	51640	3
4507	51640	5
4508	51640	5
4509	51640	5
4510	51640	4
4511	51640	5
4512	51640	4
4513	51640	5
4514	51640	3
4515	51640	3
4516	51640	3
4517	51640	5
4518	51640	5
4519	51640	5
4520	51640	5
4520	67932	5
4520	16671	5
4521	51640	5
4522	51640	5
4523	51640	5
4524	51640	5
4525	51640	5
4526	51640	5
4527	51640	5
4528	51640	5
4529	51640	5
4530	51640	5
4531	51640	5
4532	51640	5
4533	51640	5
4534	51640	3
4535	51640	5
4536	51640	5
4537	51640	5
4538	51640	5
4539	51640	4
4540	51640	5
4541	51640	5
4541	8971	5
4541	1708506	5
4541	8950	5
4542	51640	4
4543	51640	4
4544	51640	3
4545	51640	4
4546	51640	4
4547	51640	3
4548	51640	4
4549	51640	3
4550	51640	3
4551	51640	4
4552	51640	4
4553	51640	4
4554	51640	4
4555	51640	3
4556	51640	5
4557	51640	5
4558	51640	4
4559	51640	3
4560	51640	4
4561	51640	5
4562	51640	5
4563	51640	5
4563	8950	5
4564	51640	5
4565	51640	5
4566	51640	5
4567	51640	5
4568	51640	3
4569	51640	4
4569	70713	4
4569	140919	4
4569	124736	4
4569	8960	4
4570	51640	4
4571	51640	5
4571	70713	5
4571	140919	5
4571	8953	5
4572	51640	5
4573	51640	5
4574	51640	5
4575	51640	5
4576	51640	5
4576	124771	3
4576	52423	5
4576	70713	5
4576	140919	5
4576	70703	5
4577	51640	5
4578	51640	5
4579	51640	2
4580	51640	5
4580	1407706	5
4581	51640	5
4582	51640	5
4583	51640	5
4583	1407706	4
4583	16671	0
4583	52423	5
4583	140919	5
4583	1908811	4
4583	70703	4
4584	51640	5
4585	51640	4
4586	51640	5
4587	51640	4
4588	51640	5
4588	1407706	2
4588	1727648	4
4589	51640	4
4590	51640	5
4591	51640	5
4592	51640	0
4593	51640	0
4594	51640	0
4595	51640	5
4595	140919	5
4596	51640	5
4597	51640	5
4598	51640	5
4599	51640	5
4600	51640	5
4601	51640	5
4602	51640	5
4602	140919	4
4603	51640	5
4604	51640	5
4604	61708	5
4604	1410446	5
4605	51640	5
4606	51640	5
4607	51640	5
4608	51640	5
4609	51640	5
4610	51640	4
4611	51640	5
4611	61904	5
4611	61892	5
4611	2477660	5
4612	51640	5
4613	51640	5
4614	51640	5
4615	51640	5
4616	51640	5
4617	51640	5
4618	51640	1
4619	51640	5
4620	51640	5
4621	51640	5
4622	51640	5
4623	51640	5
4624	51640	0
4624	52423	0
4625	51640	0
4625	61708	0
4626	51640	0
4627	51640	0
4628	51640	0
4628	61708	0
4628	61697	0
4628	52423	0
4629	51640	2
4629	124771	0
4630	51640	4
4631	51640	4
4632	51640	4
4633	51640	4
4634	51640	5
4634	52423	5
4635	51640	5
4635	61708	5
4636	51640	4
4637	51640	5
4638	51640	5
4639	51640	0
4640	51640	0
4641	51640	1
4642	51640	0
4642	52423	0
4643	51640	0
4644	51640	5
4645	51640	5
4646	51640	5
4646	67932	5
4646	2475457	0
4646	1727588	5
4646	45024	5
4647	51640	5
4647	61697	0
4647	1410446	5
4647	4690344	5
4648	51640	5
4649	51640	5
4650	51640	5
4651	51640	3
4652	51640	4
4653	51640	5
4654	51640	0
4655	51640	0
4656	51640	0
4656	61708	0
4657	51640	0
4658	51640	0
4659	51640	0
4660	51640	0
4660	52423	0
4661	51640	0
4662	51640	0
4663	51640	0
4663	52423	0
4664	51640	0
4665	51640	0
4666	51640	0
4667	51640	0
4668	51640	0
4669	51640	5
4670	51640	5
4671	51640	1
4672	51640	0
4673	51640	0
4674	51640	5
4674	61708	3
4675	51640	5
4676	51640	5
4677	51640	5
4678	51640	5
4679	51640	5
4679	8960	5
4679	5551403	5
4680	51640	5
4681	51640	0
4682	51640	5
4683	51640	5
4683	16685	5
4684	51640	1
4685	51640	5
4686	51640	5
4687	51640	4
4688	51640	1
4689	51640	4
4689	70713	4
4690	51640	5
4690	1410446	4
4690	140919	5
4691	51640	5
4692	51640	5
4693	51640	5
4694	51640	5
4695	51640	5
4696	51640	0
4696	16685	0
4697	51640	5
4698	51640	5
4699	51640	5
4700	51640	5
4701	51640	4
4702	51640	2
4703	51640	0
4703	52423	0
4703	70713	0
4704	51640	0
4705	51640	3
4706	51640	5
4707	51640	3
4708	51640	3
4709	51640	5
4710	51640	3
4711	51640	5
4712	51640	5
4713	51640	5
4713	61708	5
4713	1410446	5
4714	51640	5
4714	16685	5
4714	61584	5
4715	51640	5
4716	51640	5
4717	51640	5
4718	51640	5
4718	52423	5
4719	51640	5
4720	51640	4
4721	51640	5
4721	70713	5
4721	140919	5
4722	51640	5
4723	51640	5
4724	51640	2
4725	51640	4
4726	51640	2
4727	51640	5
4728	51640	5
4729	51640	4
4730	51640	5
4731	51640	4
4732	51640	5
4733	51640	5
4734	51640	4
4735	51640	4
4736	51640	5
4737	51640	5
4737	70543	5
4737	1412141	5
4737	135052	5
4738	51640	2
4739	51640	5
4740	51640	2
4741	51640	5
4742	51640	5
4743	51640	5
4744	51640	5
4745	51640	1
4746	51640	5
4747	51640	5
4748	51640	2
4749	51640	5
4750	51640	5
4751	51640	5
4752	51640	5
4753	51640	5
4754	51640	5
4755	51640	5
4755	133301	5
4755	52423	5
4756	51640	0
4757	51640	0
4758	51640	0
4759	51640	0
4760	51640	0
4761	51640	0
4762	51640	0
4762	52423	0
4763	51640	0
4763	52423	0
4764	51640	0
4765	51640	0
4765	61772	0
4765	61708	0
4765	52423	0
4766	51640	0
4766	61892	0
4767	51640	0
4768	51640	0
4769	51640	0
4770	51640	1
4771	51640	0
4771	1407706	0
4771	52423	0
4772	51640	0
4773	51640	5
4774	51640	5
4775	51640	5
4776	51640	3
4777	51640	5
4778	51640	5
4778	16685	5
4779	51640	5
4780	51640	5
4780	16695	3
4780	141373	4
4780	8950	5
4781	51640	5
4781	52423	5
4782	51640	5
4783	51640	5
4784	51640	5
4785	51640	5
4786	51640	4
4787	51640	0
4788	51640	5
4789	51640	5
4790	51640	3
4791	51640	5
4792	51640	5
4793	51640	5
4794	51640	5
4794	1412693	5
4794	67932	5
4795	51640	5
4796	51640	5
4797	51640	5
4798	51640	5
4799	51640	1
4800	51640	5
4801	51640	4
4801	61697	4
4801	1708506	4
4802	51640	0
4803	51640	5
4804	51640	0
4805	51640	5
4806	51640	5
4807	51640	1
4808	51640	1
4809	51640	0
4810	51640	0
4811	51640	0
4812	51640	0
4813	51640	0
4814	51640	0
4815	51640	0
4816	51640	0
4817	51640	0
4817	52423	0
4818	51640	0
4819	51640	0
4819	52423	0
4820	51640	0
4821	51640	0
4822	51640	0
4823	51640	0
4824	51640	0
4825	51640	0
4825	52423	0
4826	51640	5
4826	52423	5
4827	51640	3
4828	51640	5
4829	51640	4
4830	51640	3
4831	51640	5
4832	51640	5
4833	51640	5
4834	51640	5
4835	51640	5
4836	51640	5
4837	51640	5
4838	51640	5
4839	51640	5
4840	51640	5
4841	51640	5
4842	51640	1
4843	51640	5
4844	51640	5
4845	51640	5
4846	51640	5
4847	51640	4
4848	51640	4
4849	51640	5
4850	51640	5
4851	51640	5
4852	51640	5
4853	51640	4
4854	51640	5
4855	51640	5
4856	51640	5
4857	51640	5
4858	51640	0
4859	51640	5
4860	51640	5
4861	51640	5
4862	51640	5
4863	51640	5
4864	51640	5
4865	51640	5
4866	51640	5
4867	51640	5
4868	51640	5
4869	51640	5
4870	51640	5
4871	51640	4
4872	51640	3
4873	51640	5
4874	51640	5
4875	51640	5
4876	51640	5
4877	51640	5
4877	8950	5
4878	51640	5
4879	51640	5
4880	51640	5
4880	68014	5
4880	61708	5
4880	45133	5
4880	8971	5
4880	8953	5
4880	8964	5
4880	8960	5
4880	141373	3
4880	8950	5
4880	8959	4
4880	1708597	5
4881	51640	5
4882	51640	1
4883	51640	5
4884	51640	5
4885	51640	5
4886	51640	5
4887	51640	5
4888	51640	5
4889	51640	5
4890	51640	5
4891	51640	5
4892	51640	5
4893	51640	4
4894	51640	5
4895	51640	5
4896	51640	5
4896	61708	5
4896	1410446	5
4896	8960	5
4897	51640	5
4898	51640	4
4898	61708	4
4898	52423	4
4899	51640	5
4900	51640	5
4901	51640	5
4902	51640	5
4903	51640	5
4904	51640	5
4904	1832340	5
4905	51640	0
4906	51640	5
4907	51640	4
4908	51640	4
4909	51640	4
4910	51640	5
4911	51640	4
4912	51640	4
4913	51640	5
4914	51640	5
4915	51640	5
4916	51640	5
4917	51640	5
4918	51640	5
4919	51640	5
4920	51640	4
4921	51640	5
4922	51640	5
4923	51640	5
4924	51640	5
4925	51640	5
4925	1410446	5
4926	51640	5
4926	61708	5
4926	1410446	5
4926	8971	5
4926	8964	5
4926	8950	5
4927	51640	5
4928	51640	4
4929	51640	5
4930	51640	5
4930	140919	5
4931	51640	5
4932	51640	5
4933	51640	5
4934	51640	5
4935	51640	5
4936	51640	5
4937	51640	4
4938	51640	5
4939	51640	2
4940	51640	4
4941	51640	5
4942	51640	4
4942	52423	3
4943	51640	5
4944	51640	4
4945	51640	5
4946	51640	0
4947	51640	0
4948	51640	5
4949	51640	5
4950	51640	3
4951	51640	3
4952	51640	5
4953	51640	4
4954	51640	4
4955	51640	5
4956	51640	5
4957	51640	0
4958	51640	5
4959	51640	5
4960	51640	5
4961	51640	5
4962	51640	5
4963	51640	3
4964	51640	5
4965	51640	5
4966	51640	4
4967	51640	5
4968	51640	5
4969	51640	5
4970	51640	4
4971	51640	5
4972	51640	5
4972	8950	5
4973	51640	5
4974	51640	5
4974	61708	4
4974	45133	2
4974	8960	4
4975	51640	2
4976	51640	0
4977	51640	0
4978	51640	0
4979	51640	0
4980	51640	0
4981	51640	0
4982	51640	0
4983	51640	0
4984	51640	0
4985	51640	0
4985	52423	0
4986	51640	0
4986	51753	0
4987	51640	0
4988	51640	5
4989	51640	5
4990	51640	4
4991	51640	5
4992	51640	5
4993	51640	5
4994	51640	4
4994	1412726	4
4995	51640	5
4996	51640	5
4997	51640	5
4998	51640	5
4999	51640	5
5000	51640	4
5001	51640	5
5002	51640	5
5003	51640	0
5003	61708	0
5003	140919	0
5004	51640	5
5005	51640	4
5006	51640	5
5007	51640	4
5008	51640	5
5009	51640	5
5010	51640	5
5011	51640	5
5012	51640	5
5013	51640	5
5014	51640	5
5015	51640	5
5016	51640	5
5017	51640	5
5017	133301	5
5017	4275381	5
5017	4728366	5
5017	16010	5
5017	124736	5
5017	5708419	5
5017	2478299	5
5017	8950	5
5018	51640	5
5019	51640	5
5020	51640	3
5021	51640	5
5021	61697	5
5022	51640	5
5023	51640	5
5024	51640	1
5025	51640	5
5026	51640	4
5027	51640	4
5028	51640	5
5029	51640	5
5030	51640	1
5031	51640	5
5032	51640	5
5032	68047	4
5032	61697	5
5032	8960	4
5033	51640	0
5034	51640	4
5035	51640	5
5036	51640	5
5037	51640	5
5037	16012	5
5038	51640	4
5039	51640	4
5040	51640	4
5041	51640	4
5042	51640	5
5043	51640	5
5044	51640	0
5045	51640	5
5046	51640	5
5047	51640	5
5048	51640	5
5049	51640	4
5050	51640	5
5051	51640	5
5052	51640	5
5053	51640	5
5054	51640	3
5055	51640	3
5056	51640	5
5057	51640	5
5058	51640	5
5059	51640	5
5060	51640	5
5061	51640	3
5062	51640	5
5063	51640	5
5064	51640	5
5065	51640	4
5066	51640	5
5067	51640	5
5068	51640	4
5069	51640	4
5070	51640	5
5071	51640	5
5072	51640	5
5073	51640	5
5074	51640	5
5075	51640	5
5076	51640	5
5077	51640	3
5078	51640	3
5079	51640	4
5080	51640	0
5081	51640	5
5082	51640	5
5083	51640	5
5084	51640	5
5085	51640	4
5086	51640	5
5087	51640	5
5088	51640	5
5089	51640	5
5090	51640	5
5091	51640	5
5092	51640	5
5093	51640	5
5094	51640	5
5095	51640	5
5096	51640	5
5097	51640	5
5097	8950	5
5098	51640	5
5099	51640	5
5100	51640	5
5101	51640	5
5102	51640	0
5103	51640	5
5104	51640	5
5105	51640	5
5105	52423	4
5106	51640	5
5107	51640	5
5108	51640	5
5109	51640	5
5110	51640	5
5111	51640	5
5112	51640	5
5113	51640	5
5114	51640	5
5115	51640	5
5116	51640	5
5117	51640	5
5118	51640	5
5119	51640	5
5120	51640	5
5121	51640	5
5122	51640	5
5123	51640	5
5124	51640	5
5125	51640	5
5126	51640	5
5127	51640	5
5128	51640	5
5129	51640	5
5130	51640	5
5131	51640	5
5132	51640	5
5133	51640	5
5134	51640	5
5135	51640	5
5136	51640	5
5136	61708	5
5137	51640	5
5138	51640	5
5139	51640	5
5140	51640	5
5141	51640	5
5142	51640	5
5143	51640	4
5144	51640	5
5145	51640	5
5146	51640	5
5147	51640	5
5148	51640	3
5149	51640	5
5150	51640	5
5151	51640	5
5152	51640	5
5152	16021	5
5153	51640	5
5154	51640	5
5155	51640	5
5156	51640	5
5157	51640	5
5157	1933092	5
5158	51640	5
5159	51640	5
5160	51640	4
5161	51640	5
5162	51640	5
5163	51640	5
5164	51640	5
5165	51640	5
5166	51640	5
5167	51640	5
5168	51640	5
5169	51640	5
5170	51640	5
5171	51640	5
5172	51640	4
5173	51640	1
5174	51640	5
5175	51640	5
5176	51640	5
5177	51640	5
5178	51640	5
5179	51640	5
5180	51640	5
5181	51640	5
5182	51640	5
5183	51640	5
5184	51640	5
5185	51640	5
5186	51640	4
5187	51640	5
5188	51640	5
5189	51640	3
5190	51640	5
5191	51640	5
5192	51640	5
5193	51640	5
5194	51640	5
5195	51640	5
5196	51640	5
5197	51640	5
5198	51640	5
5199	51640	4
5200	51640	5
5201	51640	5
5202	51640	5
5203	51640	4
5204	51640	5
5205	51640	4
5205	140919	5
5206	51640	5
5207	51640	5
5208	51640	4
5209	51640	5
5210	51640	5
